sample_id,animal_id,teaching_class,source_label,label_id,start_unixtime,end_unixtime,start_datetime,end_datetime,sampling_rate_hz,window_points,source_acceleration_csv,source_feature_csv
OM-011013,OM2002,flight_cruising,flight_cruising,401,1598559899.0,1598559900.96,2020-08-27 20:24:59.000,2020-08-27 20:25:00.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011014,OM2002,flight_cruising,flight_cruising,401,1598559900.0,1598559901.96,2020-08-27 20:25:00.000,2020-08-27 20:25:01.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011015,OM2002,flight_cruising,flight_cruising,401,1598559901.0,1598559902.96,2020-08-27 20:25:01.000,2020-08-27 20:25:02.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011016,OM2002,stationary,stationary,200,1598560007.0,1598560008.96,2020-08-27 20:26:47.000,2020-08-27 20:26:48.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011017,OM2002,stationary,stationary,200,1598560008.0,1598560009.96,2020-08-27 20:26:48.000,2020-08-27 20:26:49.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011018,OM2002,stationary,stationary,200,1598560009.0,1598560010.96,2020-08-27 20:26:49.000,2020-08-27 20:26:50.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011019,OM2002,stationary,stationary,200,1598560010.0,1598560011.96,2020-08-27 20:26:50.000,2020-08-27 20:26:51.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011020,OM2002,stationary,stationary,200,1598560011.0,1598560012.96,2020-08-27 20:26:51.000,2020-08-27 20:26:52.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011021,OM2002,stationary,stationary,200,1598560012.0,1598560013.96,2020-08-27 20:26:52.000,2020-08-27 20:26:53.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011022,OM2002,stationary,stationary,200,1598560013.0,1598560014.96,2020-08-27 20:26:53.000,2020-08-27 20:26:54.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011023,OM2002,stationary,stationary,200,1598560014.0,1598560015.96,2020-08-27 20:26:54.000,2020-08-27 20:26:55.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011024,OM2002,stationary,stationary,200,1598560015.0,1598560016.96,2020-08-27 20:26:55.000,2020-08-27 20:26:56.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011025,OM2002,stationary,stationary,200,1598560016.0,1598560017.96,2020-08-27 20:26:56.000,2020-08-27 20:26:57.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011026,OM2002,stationary,stationary,200,1598560017.0,1598560018.96,2020-08-27 20:26:57.000,2020-08-27 20:26:58.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011027,OM2002,stationary,stationary,200,1598560018.0,1598560019.96,2020-08-27 20:26:58.000,2020-08-27 20:26:59.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011028,OM2002,stationary,stationary,200,1598560019.0,1598560020.96,2020-08-27 20:26:59.000,2020-08-27 20:27:00.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011029,OM2002,stationary,stationary,200,1598560020.0,1598560021.96,2020-08-27 20:27:00.000,2020-08-27 20:27:01.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011030,OM2002,stationary,stationary,200,1598560021.0,1598560022.96,2020-08-27 20:27:01.000,2020-08-27 20:27:02.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011031,OM2002,stationary,stationary,200,1598560022.0,1598560023.96,2020-08-27 20:27:02.000,2020-08-27 20:27:03.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011032,OM2002,stationary,stationary,200,1598560023.0,1598560024.96,2020-08-27 20:27:03.000,2020-08-27 20:27:04.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011033,OM2002,stationary,stationary,200,1598560024.0,1598560025.96,2020-08-27 20:27:04.000,2020-08-27 20:27:05.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011034,OM2002,stationary,stationary,200,1598560025.0,1598560026.96,2020-08-27 20:27:05.000,2020-08-27 20:27:06.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011035,OM2002,stationary,stationary,200,1598560026.0,1598560027.96,2020-08-27 20:27:06.000,2020-08-27 20:27:07.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011036,OM2002,stationary,stationary,200,1598560027.0,1598560028.96,2020-08-27 20:27:07.000,2020-08-27 20:27:08.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011037,OM2002,stationary,stationary,200,1598560028.0,1598560029.96,2020-08-27 20:27:08.000,2020-08-27 20:27:09.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011038,OM2002,stationary,stationary,200,1598560029.0,1598560030.96,2020-08-27 20:27:09.000,2020-08-27 20:27:10.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011039,OM2002,stationary,stationary,200,1598560030.0,1598560031.96,2020-08-27 20:27:10.000,2020-08-27 20:27:11.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011040,OM2002,stationary,stationary,200,1598560031.0,1598560032.96,2020-08-27 20:27:11.000,2020-08-27 20:27:12.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011041,OM2002,stationary,stationary,200,1598560032.0,1598560033.96,2020-08-27 20:27:12.000,2020-08-27 20:27:13.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011042,OM2002,stationary,stationary,200,1598560033.0,1598560034.96,2020-08-27 20:27:13.000,2020-08-27 20:27:14.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011043,OM2002,stationary,stationary,200,1598560034.0,1598560035.96,2020-08-27 20:27:14.000,2020-08-27 20:27:15.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011044,OM2002,stationary,stationary,200,1598560035.0,1598560036.96,2020-08-27 20:27:15.000,2020-08-27 20:27:16.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011045,OM2002,stationary,stationary,200,1598560036.0,1598560037.96,2020-08-27 20:27:16.000,2020-08-27 20:27:17.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011046,OM2002,stationary,stationary,200,1598560037.0,1598560038.96,2020-08-27 20:27:17.000,2020-08-27 20:27:18.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011047,OM2002,stationary,stationary,200,1598560038.0,1598560039.96,2020-08-27 20:27:18.000,2020-08-27 20:27:19.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011048,OM2002,stationary,stationary,200,1598560039.0,1598560040.96,2020-08-27 20:27:19.000,2020-08-27 20:27:20.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011049,OM2002,stationary,stationary,200,1598560040.0,1598560041.96,2020-08-27 20:27:20.000,2020-08-27 20:27:21.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011050,OM2002,stationary,stationary,200,1598560041.0,1598560042.96,2020-08-27 20:27:21.000,2020-08-27 20:27:22.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011051,OM2002,stationary,stationary,200,1598560042.0,1598560043.96,2020-08-27 20:27:22.000,2020-08-27 20:27:23.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011052,OM2002,stationary,stationary,200,1598560043.0,1598560044.96,2020-08-27 20:27:23.000,2020-08-27 20:27:24.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011053,OM2002,stationary,stationary,200,1598560044.0,1598560045.96,2020-08-27 20:27:24.000,2020-08-27 20:27:25.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011054,OM2002,stationary,stationary,200,1598560045.0,1598560046.96,2020-08-27 20:27:25.000,2020-08-27 20:27:26.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011055,OM2002,stationary,stationary,200,1598560046.0,1598560047.96,2020-08-27 20:27:26.000,2020-08-27 20:27:27.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011056,OM2002,stationary,stationary,200,1598560047.0,1598560048.96,2020-08-27 20:27:27.000,2020-08-27 20:27:28.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011057,OM2002,stationary,stationary,200,1598560048.0,1598560049.96,2020-08-27 20:27:28.000,2020-08-27 20:27:29.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011058,OM2002,stationary,stationary,200,1598560049.0,1598560050.96,2020-08-27 20:27:29.000,2020-08-27 20:27:30.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011059,OM2002,stationary,stationary,200,1598560050.0,1598560051.96,2020-08-27 20:27:30.000,2020-08-27 20:27:31.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011060,OM2002,stationary,stationary,200,1598560051.0,1598560052.96,2020-08-27 20:27:31.000,2020-08-27 20:27:32.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011061,OM2002,stationary,stationary,200,1598560052.0,1598560053.96,2020-08-27 20:27:32.000,2020-08-27 20:27:33.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011062,OM2002,stationary,stationary,200,1598560053.0,1598560054.96,2020-08-27 20:27:33.000,2020-08-27 20:27:34.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011063,OM2002,stationary,stationary,200,1598560054.0,1598560055.96,2020-08-27 20:27:34.000,2020-08-27 20:27:35.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011064,OM2002,stationary,stationary,200,1598560055.0,1598560056.96,2020-08-27 20:27:35.000,2020-08-27 20:27:36.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011065,OM2002,stationary,stationary,200,1598560056.0,1598560057.96,2020-08-27 20:27:36.000,2020-08-27 20:27:37.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011066,OM2002,stationary,stationary,200,1598560057.0,1598560058.96,2020-08-27 20:27:37.000,2020-08-27 20:27:38.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011067,OM2002,stationary,stationary,200,1598560058.0,1598560059.96,2020-08-27 20:27:38.000,2020-08-27 20:27:39.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011068,OM2002,stationary,stationary,200,1598560059.0,1598560060.96,2020-08-27 20:27:39.000,2020-08-27 20:27:40.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011069,OM2002,stationary,stationary,200,1598560060.0,1598560061.96,2020-08-27 20:27:40.000,2020-08-27 20:27:41.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011070,OM2002,stationary,stationary,200,1598560061.0,1598560062.96,2020-08-27 20:27:41.000,2020-08-27 20:27:42.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011071,OM2002,stationary,stationary,200,1598560062.0,1598560063.96,2020-08-27 20:27:42.000,2020-08-27 20:27:43.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011072,OM2002,stationary,stationary,200,1598560063.0,1598560064.96,2020-08-27 20:27:43.000,2020-08-27 20:27:44.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011073,OM2002,stationary,stationary,200,1598560064.0,1598560065.96,2020-08-27 20:27:44.000,2020-08-27 20:27:45.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011074,OM2002,stationary,stationary,200,1598560065.0,1598560066.96,2020-08-27 20:27:45.000,2020-08-27 20:27:46.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011075,OM2002,stationary,stationary,200,1598560066.0,1598560067.96,2020-08-27 20:27:46.000,2020-08-27 20:27:47.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011076,OM2002,stationary,stationary,200,1598560067.0,1598560068.96,2020-08-27 20:27:47.000,2020-08-27 20:27:48.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011077,OM2002,stationary,stationary,200,1598560068.0,1598560069.96,2020-08-27 20:27:48.000,2020-08-27 20:27:49.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011078,OM2002,stationary,stationary,200,1598560069.0,1598560070.96,2020-08-27 20:27:49.000,2020-08-27 20:27:50.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011079,OM2002,stationary,stationary,200,1598560070.0,1598560071.96,2020-08-27 20:27:50.000,2020-08-27 20:27:51.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011080,OM2002,stationary,stationary,200,1598560071.0,1598560072.96,2020-08-27 20:27:51.000,2020-08-27 20:27:52.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011081,OM2002,stationary,stationary,200,1598560072.0,1598560073.96,2020-08-27 20:27:52.000,2020-08-27 20:27:53.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011082,OM2002,stationary,stationary,200,1598560073.0,1598560074.96,2020-08-27 20:27:53.000,2020-08-27 20:27:54.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
OM-011083,OM2002,stationary,stationary,200,1598560074.0,1598560075.96,2020-08-27 20:27:54.000,2020-08-27 20:27:55.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2002.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2002.csv
